PM2_5,PM10,SO2,NO2,CO,O3,Speed,Direction,TEMP,RH,PSFC,lat,lon,AQI,Major pollutants,AQI-Difference,id,Group
33.81,25.49,3.69,0.88,2.9,18.6,2.41,-94,283.66,72.91,92857.35,21.56,101.33,33.81,PM2.5,0,204,1292
33.8,25.48,3.7,0.8,2.9,18.53,3.68,-93,281.86,79.29,90186.22,21.56,101.48,33.8,PM2.5,0,205,1292
34.27,25.77,3.66,0.64,2.8,18.84,3.03,-91,280.71,84.3,89877.13,21.56,101.62,34.27,PM2.5,0,206,1292
50.77,40.95,5.35,4.59,3.6,13.3,6.35,-138,279.31,41.03,95309.16,21.59,107.52,50.77,PM2.5,0,207,5
58.45,48.74,6.23,6.24,4.1,12.44,7.03,-157,281.87,36.13,101276.2,21.58,107.95,58.45,PM2.5,0,208,2020
59.14,49.6,6.57,6.78,4.1,13.41,7.62,-155,282.38,37.96,101516.84,21.57,108.09,59.14,PM2.5,0,209,2020
72.41,55.36,5.6,7.41,5,11.36,6.28,-149,282.05,39.03,101838.78,21.54,109.24,72.41,PM2.5,0,210,-1
68.94,53.71,5.27,7.09,4.8,12.32,5.83,-144,283.28,44.74,101830.55,21.53,109.38,68.94,PM2.5,0,211,5
67.74,53.11,5.14,7.3,4.8,12.41,5.94,-131,283.14,42.43,101931.59,21.52,109.53,67.74,PM2.5,0,212,5
73.39,55.61,5.16,8.41,5.2,10.09,6.75,-144,281.85,38.05,101936.55,21.52,109.67,73.39,PM2.5,0,213,5
70.95,54.42,4.84,9.05,5.1,9.46,6.42,-144,282.65,43.88,101816.55,21.51,109.81,70.95,PM2.5,0,214,5
67.11,52.65,4.9,10.14,5,8.92,6.23,-140,283.05,43.95,101730.66,21.51,109.96,67.11,PM2.5,0,215,5
64.34,51.48,5.71,12.14,4.9,8.16,5.53,-136,283.21,40.17,101796.81,21.5,110.1,64.34,PM2.5,0,216,5
62.82,51.02,6.97,14.18,4.8,7.37,5.43,-125,283.27,36.19,101819.2,21.49,110.24,62.82,PM2.5,0,217,5
60.66,50.16,7.26,14.24,4.7,7.47,6.27,-121,283.03,33.14,101758.44,21.49,110.39,60.66,PM2.5,0,218,5
57.94,47.82,6.93,12.92,4.5,8.37,6.93,-119,282.86,31.18,101781.56,21.48,110.53,57.94,PM2.5,0,219,5
54.68,44.77,6.75,11.69,4.2,9.3,7.36,-121,282.66,29.39,101850.33,21.47,110.67,54.68,PM2.5,0,220,5
51.83,42.01,6.44,10.3,4,10.48,7.64,-127,282.58,29.66,101858.05,21.47,110.82,51.83,PM2.5,0,221,5
49.26,39.55,5.8,8.52,3.8,12.21,8.18,-131,283.74,35.14,101854.69,21.46,110.96,49.26,PM2.5,0,222,5
47.07,37.97,5.85,7.56,3.6,13.91,9.86,-138,284.71,40.6,101747.34,21.44,111.25,47.07,PM2.5,0,223,5
38.36,28.69,3.88,0.86,2.9,18.39,2.58,-41,282.88,95.79,89848.48,21.65,100.18,38.36,PM2.5,0,224,-1
39.13,29.34,3.89,1,2.9,17.86,3.66,-39,282.57,95.29,87507.82,21.65,100.32,39.13,PM2.5,0,225,-1
43.67,32.78,4.29,1.31,3.1,17.25,3.18,-26,280.82,100,85333.53,21.66,100.47,43.67,PM2.5,0,226,919
48.64,36.81,5.02,1.9,3.4,16.11,0.42,-135,280.63,96.71,87278.12,21.66,100.61,48.64,PM2.5,0,227,-1
42.87,32.15,3.89,1,3.1,15.85,2.53,-171,281.47,86.24,91369.34,21.67,100.75,42.87,PM2.5,0,228,2554
38.27,28.62,3.69,0.94,2.9,18,0.7,174,281.64,89.61,91536.41,21.68,101.19,38.27,PM2.5,0,229,-1
36.11,27.11,3.71,0.97,2.9,18.56,1.55,-68,282.37,82.2,89981.48,21.69,101.33,36.11,PM2.5,0,230,-1
35.91,26.99,3.72,0.89,2.9,18.21,2.26,-56,281.24,87.18,88026.88,21.69,101.47,35.91,PM2.5,0,231,-1
35.97,27.03,3.72,0.73,2.9,18.19,1.39,-91,280.77,82.21,88822.97,21.7,101.62,35.97,PM2.5,0,232,1292
35,26.2,3.45,0.44,2.8,18.25,1.93,-84,280.13,87.16,87952.4,21.7,101.76,35,PM2.5,0,233,1292
47.61,38.18,4.89,3.9,3.4,13.67,6.31,-111,279.48,39.69,96219.89,21.73,107.23,47.61,PM2.5,0,234,-1
49.29,39.51,5.15,4.2,3.5,13.7,6,-114,278.92,39.78,95526.1,21.72,107.38,49.29,PM2.5,0,235,-1
51.51,41.4,5.55,4.64,3.6,13.82,4.92,-125,278.49,42.51,95201.75,21.72,107.52,51.51,PM2.5,0,236,5
55.59,45.53,5.69,5.18,3.8,12.96,4.78,-146,279.18,44.05,96327.73,21.72,107.66,55.59,PM2.5,0,237,5
57.41,47.43,5.98,5.66,3.9,12.53,6.2,-150,280.48,43.19,98015.98,21.71,107.81,57.41,PM2.5,0,238,2020
59.42,49.46,6.08,5.98,4.1,12.31,6.68,-149,281.15,42.31,98947.98,21.71,107.95,59.42,PM2.5,0,239,2020
63.11,51.59,6.62,6.89,4.3,11.79,6.5,-156,281.89,40.03,100721.02,21.71,108.09,63.11,PM2.5,0,240,2020
68.51,54.27,8.13,8.61,4.7,11.5,6.59,-161,282.17,37.29,101815.93,21.7,108.24,68.51,PM2.5,0,241,2020
64.41,52.12,7.24,7.51,4.5,13.29,6.61,-150,283.15,41.02,101840.29,21.7,108.38,64.41,PM2.5,0,242,2020
58.92,48.67,6.09,6.03,4.2,15.19,7.34,-135,284.43,43.71,101995.37,21.69,108.53,58.92,PM2.5,0,243,-1
72.81,55.45,5.45,6.74,5,10.9,5.94,-140,281.38,37.1,101937.89,21.68,108.81,72.81,PM2.5,0,244,5
76.49,57.17,6,7.5,5.2,10.5,5.96,-148,281.87,40.92,101899.03,21.68,108.96,76.49,PM2.5,0,245,-1
78.22,58,6.39,7.98,5.3,10.4,5.94,-147,282.14,41.52,101834.38,21.67,109.1,78.22,PM2.5,0,246,5
75.69,56.83,5.78,7.53,5.2,11.01,6.31,-145,282.73,42.31,101734.46,21.67,109.25,75.69,PM2.5,0,247,5
71.66,54.97,5.59,7.18,5,12.23,6.65,-143,283.4,44.08,101741.2,21.66,109.39,71.66,PM2.5,0,248,5
77.6,57.6,5.57,8.54,5.4,9.91,7.21,-138,282.66,43.84,101778.49,21.65,109.68,77.6,PM2.5,0,249,5
74.62,56.14,5.08,8.69,5.3,9.64,6.9,-143,282.93,44.41,101778.94,21.65,109.82,74.62,PM2.5,0,250,5
69.53,53.7,4.64,9.04,5.1,9.44,6.48,-143,282.68,43.55,101738.65,21.64,109.96,69.53,PM2.5,0,251,5
64.99,51.58,4.74,9.93,4.8,9.19,5.58,-141,282.88,42.51,101718.41,21.63,110.11,64.99,PM2.5,0,252,5
63.71,51.09,5.6,11.56,4.8,8.6,4.83,-130,283.07,40.32,101636.46,21.63,110.25,63.71,PM2.5,0,253,5
63.24,51.06,6.63,13.41,4.8,7.71,4.87,-117,283.02,38.03,101539.32,21.62,110.39,63.24,PM2.5,0,254,269
61.95,50.67,7.43,14.57,4.8,7.02,5.45,-112,282.89,35.61,101647.08,21.61,110.54,61.95,PM2.5,0,255,269
58.44,48.3,7.72,14.22,4.5,7.18,6.01,-110,282.85,33.54,101809.95,21.61,110.68,58.44,PM2.5,0,256,269
55.38,45.24,7.23,12.59,4.3,8.13,6.58,-114,282.74,31.25,101852.42,21.6,110.83,55.38,PM2.5,0,257,269
53.66,43.02,6.02,9.98,4.1,9.73,7.35,-122,282.53,28.72,101854.12,21.59,110.97,53.66,PM2.5,0,258,5
53.04,42.02,5.32,8.42,3.9,10.66,8.19,-131,282.09,28.14,101382.48,21.58,111.11,53.04,PM2.5,0,259,5
53,41.96,5.42,8.46,3.9,10.55,8.95,-141,282.11,29.24,101214.2,21.58,111.26,53,PM2.5,0,260,5
54.52,43.5,5.88,9.24,4,10.02,9.59,-151,282.25,29.86,101966.86,21.57,111.4,54.52,PM2.5,0,261,26
56.61,45.79,6.63,10.62,4,9.46,9.48,-157,282.12,35.07,101932.65,21.56,111.54,56.61,PM2.5,0,262,26
41.2,30.64,4.04,0.88,3,17.68,2.94,-46,281.62,100,88302.8,21.77,100.03,41.2,PM2.5,0,263,-1
40.31,30.08,3.92,0.98,2.9,17.87,2.51,-14,281.78,100,87780.3,21.78,100.17,40.31,PM2.5,0,264,919
40.27,30.17,3.91,1.12,3,17.43,3.66,-8,282.49,96.25,87326.81,21.79,100.32,40.27,PM2.5,0,265,919
44.57,33.46,4.33,1.41,3.2,17.02,4.51,-5,281.36,100,85173.12,21.79,100.46,44.57,PM2.5,0,266,919
49.41,37.32,5.02,1.85,3.4,16.85,2.36,4,279.87,100,85024.88,21.8,100.6,49.41,PM2.5,0,267,-1
44.59,33.62,4.5,1.4,3.2,17.33,0.92,-168,280.7,88.49,89961.65,21.8,100.75,44.59,PM2.5,0,268,2554
42.03,31.76,4.32,1.36,3.2,17.39,1.05,-159,282.57,79.8,93431.66,21.81,100.89,42.03,PM2.5,0,269,2554
39.64,29.82,3.95,1.1,3,17.17,1.3,-146,282.3,83.26,92985.68,21.81,101.04,39.64,PM2.5,0,270,2554
37.13,27.87,3.68,0.95,2.9,17.6,1.49,-164,281.94,85.17,92165.06,21.82,101.18,37.13,PM2.5,0,271,2554
36.47,27.37,3.63,0.97,2.9,17.91,0.86,-90,281.82,81.89,90198.76,21.82,101.32,36.47,PM2.5,0,272,-1
36.29,27.23,3.63,0.88,2.9,17.98,2.98,-41,280.9,85.95,88025.3,21.83,101.47,36.29,PM2.5,0,273,-1
36.33,27.22,3.55,0.64,2.8,18.29,1.96,-75,279.44,88.62,87809.88,21.83,101.61,36.33,PM2.5,0,274,-1
34.07,25.56,3.44,0.42,2.8,18.88,1.7,-94,278.92,85.12,88458.73,21.84,101.76,34.07,PM2.5,0,275,1292
50.9,40.75,4.88,4.09,3.5,13.94,4.95,-109,280.04,44.93,97548.55,21.86,107.09,50.9,PM2.5,0,276,-1
50.89,40.82,4.97,4.11,3.5,13.84,5.42,-100,279.93,42.1,97367.36,21.86,107.23,50.89,PM2.5,0,277,70
51.96,41.88,5.13,4.27,3.5,13.77,5.3,-99,279.5,41,96745.82,21.86,107.38,51.96,PM2.5,0,278,70
53.85,43.7,5.39,4.58,3.6,13.71,4.56,-105,279.42,41.83,96745.67,21.85,107.52,53.85,PM2.5,0,279,-1
55.8,45.63,5.59,4.98,3.8,13.33,4.34,-120,279.43,42.65,96896.46,21.85,107.67,55.8,PM2.5,0,280,5
57.53,47.33,5.81,5.4,3.9,13,4.93,-135,279.36,43.45,96893.44,21.85,107.81,57.53,PM2.5,0,281,5
60.05,49.83,5.75,5.69,4,12.36,5.52,-146,279.82,43.29,97642.44,21.84,107.96,60.05,PM2.5,0,282,5
62.9,51.36,6.28,6.39,4.3,12.04,6.12,-155,281.11,41.09,99451.9,21.84,108.1,62.9,PM2.5,0,283,2020
69.84,54.75,7.96,8.26,4.7,11.38,6.37,-159,282.22,40.11,100986.96,21.84,108.24,69.84,PM2.5,0,284,2020
67.66,53.52,7.24,7.45,4.6,12.79,6.35,-152,283.02,40.9,101770.03,21.83,108.39,67.66,PM2.5,0,285,2020
74.3,56.2,6.05,7.39,5.1,10.76,6.35,-137,281.78,35.06,101902.8,21.82,108.68,74.3,PM2.5,0,286,5
74.05,56,5.51,6.92,5.1,10.89,5.96,-140,282.79,43.83,101819.09,21.82,108.82,74.05,PM2.5,0,287,5
77.01,57.36,5.83,7.41,5.2,10.53,6.34,-138,282.53,43.63,101728.33,21.81,108.96,77.01,PM2.5,0,288,5
79.21,58.36,6.11,7.71,5.4,10.35,6.15,-139,282.33,42.88,101617.3,21.81,109.11,79.21,PM2.5,0,289,5
80.31,58.88,6.04,7.75,5.4,10.3,6.18,-139,282.01,40,101649.41,21.8,109.25,80.31,PM2.5,0,290,5
81.01,59.2,6.12,7.93,5.5,10.21,6.57,-139,281.76,37.85,101713.46,21.8,109.4,81.01,PM2.5,0,291,5
81.33,59.34,6.19,8.16,5.5,10.16,6.98,-141,281.48,39.11,101362.69,21.79,109.54,81.33,PM2.5,0,292,5
80.56,58.98,6.07,8.32,5.5,10.08,7.01,-143,282.02,44.67,100888.95,21.79,109.68,80.56,PM2.5,0,293,5
78.55,58,5.59,8.45,5.4,9.78,7.01,-147,281.96,45.12,100910.72,21.78,109.83,78.55,PM2.5,0,294,5
72.15,54.92,4.8,8.38,5.1,9.79,6.3,-147,282.22,45.02,101188,21.77,109.97,72.15,PM2.5,0,295,5
65.69,51.84,4.33,8.48,4.8,9.91,5.81,-143,282.43,42.13,101451.73,21.77,110.11,65.69,PM2.5,0,296,5
62.29,50.24,4.43,8.99,4.6,9.89,5.13,-140,282.68,40.1,101511.88,21.76,110.26,62.29,PM2.5,0,297,5
61.48,49.81,4.96,10.14,4.6,9.62,3.93,-132,282.89,39.2,101458.32,21.75,110.4,61.48,PM2.5,0,298,5
60.76,49.45,5.98,11.84,4.6,8.95,3.34,-117,283.02,37.11,101611.94,21.75,110.55,60.76,PM2.5,0,299,269
56.91,46.28,6.68,12.15,4.3,8.73,4.21,-111,283.1,34.33,101799.79,21.74,110.69,56.91,PM2.5,0,300,269
53.32,42.85,6.25,10.69,4.1,9.47,5.96,-115,283.15,32.3,101760.03,21.73,110.83,53.32,PM2.5,0,301,269
51.17,40.44,5.36,8.63,3.9,10.73,7.96,-124,283.32,30.71,101790.88,21.73,110.98,51.17,PM2.5,0,302,5
50.59,39.61,5,7.61,3.8,11.35,9.62,-132,283.33,30.81,101741.77,21.72,111.12,50.59,PM2.5,0,303,5
51.64,40.54,5.15,7.83,3.8,10.98,10.4,-139,282.64,32.94,100617.62,21.71,111.26,51.64,PM2.5,0,304,5
54.45,43.26,5.5,8.79,3.9,10.01,10.04,-152,282.06,36.1,100147.5,21.7,111.41,54.45,PM2.5,0,305,26
57.93,46.82,6.13,10.53,4.1,8.68,8.7,-163,281.5,38.87,100981.57,21.69,111.55,57.93,PM2.5,0,306,26
58,46.25,7.16,11.49,4.2,8.61,6.7,-171,280.89,36.24,101205.31,21.69,111.7,58,PM2.5,0,307,26
57.05,50.59,12.99,19.09,4.2,8.33,9.11,-161,286.91,55.93,101821.88,21.63,112.56,57.05,PM2.5,0,308,26
41.79,31.05,4,0.9,3,17.45,4.26,-24,281.36,100,86592.36,21.91,100.02,41.79,PM2.5,0,309,919
41.17,30.71,3.92,1.07,2.9,17.59,4.25,-3,281.24,100,85745.73,21.91,100.17,41.17,PM2.5,0,310,-1
42.4,31.77,4.02,1.38,3.1,17,3.24,9,282.08,99.2,87037.48,21.92,100.31,42.4,PM2.5,0,311,-1
46.5,34.95,4.46,1.62,3.3,16.63,3.14,-7,281.81,98.35,86233.17,21.93,100.45,46.5,PM2.5,0,312,919
50.03,37.67,4.84,1.72,3.4,16.55,2.45,-20,279.55,99.91,85838.5,21.93,100.6,50.03,PM2.5,0,313,919
47.93,36.35,4.88,2.1,3.4,16.94,0.18,19,280.83,87.9,90552.06,21.94,100.74,47.93,PM2.5,0,314,-1
43.09,32.7,4.55,1.8,3.2,17.65,0.32,133,282.59,81.1,93408.18,21.94,100.89,43.09,PM2.5,0,315,-1
36.87,27.8,3.85,1,2.9,18.04,1.71,-113,282.28,79.98,92075.77,21.95,101.03,36.87,PM2.5,0,316,-1
35.44,26.63,3.63,0.78,2.8,18.1,2.86,-133,281.76,83.8,91672.88,21.95,101.18,35.44,PM2.5,0,317,-1
35.07,26.34,3.56,0.81,2.8,17.7,2.53,-132,282.06,80.58,91845.26,21.96,101.32,35.07,PM2.5,0,318,-1
35.7,26.77,3.54,0.8,2.8,17.6,3.01,-72,280.92,83.7,89308.21,21.96,101.46,35.7,PM2.5,0,319,-1
37.29,27.85,3.49,0.66,2.8,17.8,2.51,-74,278.65,95.02,87939.7,21.97,101.61,37.29,PM2.5,0,320,-1
56.08,45.42,5.37,4.99,3.8,13.93,4.95,-113,280.53,41.25,97805.73,22,106.8,56.08,PM2.5,0,321,-1
57.21,46.54,5.57,5.07,3.9,13.96,3.82,-107,280.67,43.87,98407.9,22,106.95,57.21,PM2.5,0,322,-1
57,46.44,5.56,4.99,3.8,13.87,4.04,-101,281.07,43.29,99053.08,22,107.09,57,PM2.5,0,323,70
55.84,45.46,5.36,4.78,3.8,13.72,4.88,-94,280.93,41.81,98800.43,21.99,107.24,55.84,PM2.5,0,324,70
56.11,45.77,5.41,4.84,3.8,13.53,4.92,-91,280.53,40.99,98429.78,21.99,107.38,56.11,PM2.5,0,325,70
57.29,46.95,5.6,5.09,3.8,13.36,4.17,-95,280.27,42,98280.59,21.99,107.53,57.29,PM2.5,0,326,70
59.42,49.11,5.84,5.51,4,12.97,3.54,-105,280.35,43.21,98672.48,21.98,107.67,59.42,PM2.5,0,327,205
60.81,50.27,5.92,5.77,4.1,12.62,4.15,-117,280.49,43.34,98805.56,21.98,107.81,60.81,PM2.5,0,328,205
61.12,50.42,5.76,5.73,4.1,12.49,5.34,-129,280.18,43.8,98061.84,21.98,107.96,61.12,PM2.5,0,329,5
62.42,51.03,5.73,5.89,4.2,12.3,5.73,-144,280.04,43.47,97953.98,21.97,108.1,62.42,PM2.5,0,330,5
68.97,54.17,6.89,7.38,4.6,11.6,5.47,-160,281.02,40.65,99814.48,21.97,108.25,68.97,PM2.5,0,331,2020
71,54.92,6.5,7.31,4.8,11.46,5.33,-162,281.9,37.8,101612.41,21.97,108.39,71,PM2.5,0,332,2020
72.06,55.16,5.79,6.84,4.9,11.43,5.74,-151,282.07,34.8,101940.77,21.96,108.54,72.06,PM2.5,0,333,2020
75.29,56.6,5.92,7.28,5.1,10.97,6.16,-139,282.55,37.79,101875.57,21.96,108.68,75.29,PM2.5,0,334,5
76.14,56.92,5.65,7.16,5.2,10.84,6.46,-138,282.04,37.74,101728.69,21.95,108.82,76.14,PM2.5,0,335,5
78.14,57.83,5.93,7.47,5.3,10.59,6.22,-141,282.07,42.46,101543.48,21.95,108.97,78.14,PM2.5,0,336,5
79.99,58.66,6.17,7.68,5.4,10.46,6.02,-141,282.05,43.58,101437.56,21.94,109.11,79.99,PM2.5,0,337,5
81.53,59.38,6.36,7.84,5.5,10.36,5.71,-138,282.24,43.49,101432.09,21.94,109.26,81.53,PM2.5,0,338,5
82.36,59.78,6.51,7.99,5.5,10.25,5.99,-134,282.4,41.76,101531.3,21.93,109.4,82.36,PM2.5,0,339,5
82.9,60.02,6.66,8.15,5.6,10.16,6.6,-131,282.1,42.42,101233,21.93,109.55,82.9,PM2.5,0,340,5
83.16,60.16,6.76,8.37,5.6,10.18,6.67,-136,281.32,44.95,100500.27,21.92,109.69,83.16,PM2.5,0,341,5
82.6,59.95,6.38,8.55,5.6,9.78,6.18,-145,281.13,47.42,100113.95,21.91,109.83,82.6,PM2.5,0,342,5
75.69,56.62,5.34,8.17,5.2,9.95,5.73,-148,281.54,46.06,100466,21.91,109.98,75.69,PM2.5,0,343,-1
67.45,52.7,4.46,7.83,4.8,10.23,5.63,-144,282.17,42.61,101190.47,21.9,110.12,67.45,PM2.5,0,344,5
61.35,49.56,4.03,7.72,4.5,10.42,5.75,-142,282.43,38.91,101475.09,21.89,110.27,61.35,PM2.5,0,345,5
59.24,47.5,3.97,7.98,4.4,10.56,4.73,-143,282.61,37.76,101481.67,21.89,110.41,59.24,PM2.5,0,346,5
57.39,45.72,4.2,8.62,4.3,10.65,2.96,-143,282.93,37.09,101658.96,21.88,110.55,57.39,PM2.5,0,347,5
54.44,43.11,4.68,8.77,4.1,10.75,2.98,-121,283.28,34.08,101766.85,21.87,110.7,54.44,PM2.5,0,348,5
51.55,40.49,4.68,8.1,3.9,11.03,6.52,-114,283.53,29.46,101672.76,21.87,110.84,51.55,PM2.5,0,349,269
49.41,38.52,4.59,7.26,3.7,11.7,9.79,-120,282.98,27.96,100875.92,21.86,110.99,49.41,PM2.5,0,350,5
49.69,38.5,4.63,6.94,3.7,11.77,10.93,-130,281.86,29.74,100106.39,21.85,111.13,49.69,PM2.5,0,351,5
51.44,40.13,4.79,7.29,3.7,11.07,10.11,-138,280.32,34.27,98650.23,21.84,111.27,51.44,PM2.5,0,352,5
54.94,43.64,5,8.36,3.9,9.75,7.81,-154,279.42,39.01,97734.32,21.84,111.42,54.94,PM2.5,0,353,26
58.83,47.7,5.71,10.27,4.2,8.42,6.82,-174,280.7,40.49,100141.34,21.83,111.56,58.83,PM2.5,0,354,26
59.59,48.96,6.68,11.9,4.3,7.62,6.27,-173,281.94,41.57,101849.76,21.82,111.7,59.59,PM2.5,0,355,26
59.01,48.85,7.2,12.39,4.3,7.51,6.2,-167,282.2,39.99,101690.47,21.81,111.85,59.01,PM2.5,0,356,26
57.6,47.94,7.64,12,4.2,8.27,7.44,-159,282.57,39.12,101982.15,21.8,111.99,57.6,PM2.5,0,357,26
61.64,51.26,9.1,14.4,4.4,7.11,8.2,-160,280.94,40.87,100634.16,21.78,112.28,61.64,PM2.5,0,358,26
64.03,53.98,14.02,22,4.6,5.96,8.97,-168,284.79,50.89,101672.7,21.77,112.57,64.03,PM2.5,0,359,26
54.69,49.77,14.59,21.21,4.2,8.24,8.25,-154,287.58,58.2,101477.32,21.75,112.85,54.69,PM2.5,0,360,-1
42.71,31.78,4.13,1.06,3,17.14,3.8,-6,281.65,99.82,86617.7,22.04,100.02,42.71,PM2.5,0,361,919
41.93,31.31,4.09,1.25,3,17.29,4.77,-6,282.08,98.41,86656.22,22.05,100.16,41.93,PM2.5,0,362,919
42.03,31.5,4.02,1.2,3,18.15,3.7,-5,282.13,98.78,86859.81,22.05,100.3,42.03,PM2.5,0,363,919
48.49,36.41,4.56,1.6,3.3,16.4,2.8,-26,280.65,99.81,85762.14,22.06,100.45,48.49,PM2.5,0,364,919
49.47,37.06,4.62,1.43,3.3,16.3,2.3,-31,279.18,99.86,86251.98,22.07,100.59,49.47,PM2.5,0,365,919
49.1,37.29,6.02,2.56,3.5,16,0.67,44,281.11,87.04,91066.2,22.07,100.74,49.1,PM2.5,0,366,-1
42.93,32.63,5.5,2.15,3.2,17.44,0.41,104,282.2,82.49,92653.41,22.08,100.88,42.93,PM2.5,0,367,-1
36.23,27.24,3.93,0.83,2.8,18.19,1.85,-100,281.44,81.18,90348.24,22.08,101.03,36.23,PM2.5,0,368,-1
35.37,26.5,3.58,0.55,2.8,18.37,2.82,-116,280.5,87.35,89482.81,22.09,101.17,35.37,PM2.5,0,369,863
34.59,25.95,3.59,0.58,2.8,18.58,3.06,-130,280.69,84.21,90299.45,22.09,101.31,34.59,PM2.5,0,370,863
34.84,26.12,3.6,0.61,2.8,18.55,2.96,-98,280.22,84.97,89563.96,22.1,101.46,34.84,PM2.5,0,371,-1
58.83,48.02,5.79,5.62,4,13.82,3.98,-104,281.06,39.85,98563.46,22.14,106.81,58.83,PM2.5,0,372,70
61.11,50.13,6.19,5.84,4.1,13.8,3.27,-105,281.44,41.18,99471.23,22.13,106.95,61.11,PM2.5,0,373,-1
62.12,50.68,6.27,5.88,4.1,13.57,3.89,-102,281.68,41.31,99880.93,22.13,107.1,62.12,PM2.5,0,374,70
60.98,50.2,5.92,5.62,4.1,13.4,4.41,-93,281.48,41.98,99728.83,22.13,107.24,60.98,PM2.5,0,375,70
60.74,50.14,5.94,5.68,4,13.14,4.4,-88,281.22,40.89,99544.93,22.12,107.39,60.74,PM2.5,0,376,70
61.2,50.44,6.11,5.93,4.1,12.83,4.01,-90,281,40.38,99419.52,22.12,107.53,61.2,PM2.5,0,377,70
62.51,51.13,6.35,6.22,4.1,12.52,4.03,-103,281.18,40.25,99771.81,22.12,107.67,62.51,PM2.5,0,378,70
63.29,51.53,6.36,6.3,4.2,12.33,4.98,-116,281.11,40.49,99526.5,22.12,107.82,63.29,PM2.5,0,379,205
62.98,51.35,5.99,6.03,4.2,12.38,5.4,-124,280.35,43.15,98501.07,22.11,107.96,62.98,PM2.5,0,380,5
63.17,51.38,5.61,5.79,4.2,12.63,4.85,-137,280.06,45.02,98242.3,22.11,108.11,63.17,PM2.5,0,381,5
66.7,52.96,5.48,6.2,4.5,12.4,4.41,-154,280.86,44.35,99596.97,22.1,108.25,66.7,PM2.5,0,382,2020
69.15,53.92,5.36,6.31,4.7,12.18,4.77,-156,281.94,41.54,101227.7,22.1,108.4,69.15,PM2.5,0,383,2020
72.29,55.25,5.49,6.62,4.9,11.72,5.52,-145,282.51,37.38,101697.63,22.1,108.54,72.29,PM2.5,0,384,5
75.28,56.55,5.69,6.97,5.1,11.27,6.3,-141,282.34,36.3,101668.18,22.09,108.69,75.28,PM2.5,0,385,5
77.94,57.74,5.98,7.36,5.2,10.92,6.22,-138,282.22,40.17,101613.75,22.09,108.83,77.94,PM2.5,0,386,5
80.08,58.71,6.33,7.78,5.3,10.58,6.17,-137,281.96,41.38,101371.15,22.08,108.97,80.08,PM2.5,0,387,5
81.7,59.45,6.62,8.06,5.4,10.36,6.05,-138,281.87,42.58,101308.92,22.08,109.12,81.7,PM2.5,0,388,5
81.86,59.54,6.8,8.12,5.4,10.29,5.91,-137,281.87,41.5,101247.76,22.07,109.26,81.86,PM2.5,0,389,5
82.61,59.88,6.91,8.21,5.5,10.23,5.99,-134,281.93,39.23,101158.24,22.07,109.41,82.61,PM2.5,0,390,5
83.59,60.28,7.14,8.43,5.6,10.09,6.56,-130,281.91,38.82,101009.81,22.06,109.55,83.59,PM2.5,0,391,5
85.75,61.28,7.5,8.94,5.7,9.82,6.8,-134,281.5,42.38,100696.24,22.05,109.7,85.75,PM2.5,0,392,5
85.8,61.52,7.25,9.14,5.7,9.47,6.21,-142,281.28,45.4,100750.67,22.05,109.84,85.8,PM2.5,0,393,5
78.88,58.2,6.12,8.47,5.4,9.85,5.82,-143,281.63,45.35,100782.39,22.04,109.98,78.88,PM2.5,0,394,5
70.04,53.97,4.95,7.8,4.9,10.24,6.16,-142,281.99,42.5,100840.38,22.04,110.13,70.04,PM2.5,0,395,5
61.73,49.97,4.24,7.47,4.5,10.51,6.33,-142,282.24,38.92,101141.37,22.03,110.27,61.73,PM2.5,0,396,5
58.49,46.84,4.01,7.57,4.3,10.61,5.9,-143,282.46,35.99,101359.77,22.02,110.42,58.49,PM2.5,0,397,5
56,44.42,3.96,7.95,4.2,10.67,4.71,-146,282.77,34.68,101504.14,22.01,110.56,56,PM2.5,0,398,5
53.61,42.21,4.14,8.12,4,10.78,3.31,-131,283.18,33.68,101510.98,22.01,110.71,53.61,PM2.5,0,399,5
51.01,39.91,4.2,7.7,3.9,10.98,5.94,-112,283.9,29.78,101626.26,22,110.85,51.01,PM2.5,0,400,269
49.63,38.66,4.23,7.16,3.7,11.4,9.51,-114,283,28.95,100109.34,21.99,110.99,49.63,PM2.5,0,401,269
50.7,39.41,4.32,7.05,3.7,11.3,9.57,-123,280.38,33.57,97642.89,21.99,111.14,50.7,PM2.5,0,402,5
52.84,41.54,4.48,7.51,3.8,10.4,7.69,-137,279.38,38.45,97746.02,21.98,111.28,52.84,PM2.5,0,403,5
55.71,44.43,4.88,8.59,4,9.51,5.63,-152,280.13,39.54,99317.62,21.97,111.43,55.71,PM2.5,0,404,26
58.3,47.16,5.59,10.01,4.2,8.7,5.84,-166,281.14,38.58,100917.02,21.96,111.57,58.3,PM2.5,0,405,26
58.98,48.29,6.47,11.48,4.3,7.85,6.98,-167,281.83,38.75,101956.62,21.95,111.71,58.98,PM2.5,0,406,26
58.56,48.28,6.92,12.1,4.3,7.59,6.87,-161,282.27,39.26,101701.73,21.94,111.86,58.56,PM2.5,0,407,26
57.34,47.37,7.05,11.94,4.2,7.81,7.5,-155,282.56,37.83,101575.95,21.94,112,57.34,PM2.5,0,408,26
58.24,48.51,7.59,12.55,4.3,7.67,8.41,-158,281.91,38.12,101548.02,21.93,112.15,58.24,PM2.5,0,409,26
