country,language,budget,gross,imdb_score,title_year,num_voted_users,num_critic_for_reviews,num_user_for_reviews,director_name,duration,genres,movie_title,content_rating
France,French,8900000,225377,7.9,2012,70382,246,137,Chris Miller,90,Action|Adventure|Animation|Comedy|Family|Fantasy,Puss in Boots,PG
Canada,English,8700000,0,7.2,2016,33,9,16,Laurent Bouhnik,103,Drama,Q,
USA,English,8500000,21564616,5,2013,7098,175,126,Dustin Hoffman,98,Comedy|Drama,Quartet,PG-13
USA,English,8500000,131175,5.6,2015,30219,18,18,Brett Piper,80,Action|Sci-Fi|Thriller,Queen Crab,
USA,English,8500000,32279955,7.9,2014,293304,16,24,Sadyk Sher-Niyaz,135,Action|Biography|Drama|History,Queen of the Mountains,PG-13
Australia,English,8500000,0,7.5,2011,13003,208,210,Robert Schwentke,96,Action|Comedy|Fantasy,R.I.P.D.,PG-13
USA,English,8500000,34017854,6.5,2015,51326,5,4,Peter DeLuise,85,Comedy,R.L. Stine's Monsterville: The Cabinet of Souls,PG
USA,English,8495000,1712111,4.5,2015,7199,72,12,Hitoshi Matsumoto,99,Comedy|Drama,R100,Unrated
UK,English,8200000,3958500,6.8,2014,17933,248,144,John Cameron Mitchell,91,Drama,Rabbit Hole,PG-13
USA,English,8000000,34963967,7.7,2011,270441,125,49,Stephen Hopkins,134,Biography|Drama|Sport,Race,PG-13
UK,English,8000000,3014541,6.7,2011,19616,2,1,Gnana Rajasekaran,153,Biography|Drama|History,Ramanujan,
Spain,English,8000000,52961,5.3,2014,2103,81,52,Elizabeth Allen Rosenbaum,103,Adventure|Comedy|Family|Fantasy,Ramona and Beezus,G
USA,English,8000000,3442820,7.3,2015,31489,362,337,Gore Verbinski,107,Adventure|Animation|Comedy|Family|Western,Rango,PG
USA,English,8000000,16168741,7.4,2013,99430,2,6,Travis Legge,83,Horror,Raymond Did It,Unrated
USA,English,8000000,0,4.2,2016,662,327,426,Shawn Levy,127,Action|Drama|Sci-Fi|Sport,Real Steel,PG-13
USA,English,8000000,58401464,7.1,2010,276746,234,205,Dean Parisot,116,Action|Comedy|Crime|Thriller,RED 2,PG-13
USA,English,8000000,17536788,7.1,2013,49240,54,80,Kriv Stenders,92,Biography|Comedy|Drama|Family|Romance,Red Dog,PG
USA,English,8000000,6350058,7.2,2010,106098,195,140,Rodrigo Cortés,114,Drama|Horror|Mystery|Thriller,Red Lights,R
USA,English,8000000,0,8,2016,63,291,283,Catherine Hardwicke,100,Fantasy|Horror|Mystery|Thriller,Red Riding Hood,PG-13
USA,English,8000000,10106233,5.4,2011,12702,7,11,Mario Van Peebles,100,Action|Thriller,Red Sky,PG-13
USA,English,8000000,0,4.6,2014,1965,270,287,Kevin Smith,88,Action|Crime|Horror|Thriller,Red State,R
USA,English,8000000,26049082,6.1,2014,76791,144,273,Anthony Hemingway,125,Action|Adventure|Drama|History|War,Red Tails,PG-13
Mexico,Spanish,8000000,0,4.4,2015,230,315,328,Robert Schwentke,111,Action|Comedy|Crime|Thriller,RED,PG-13
UK,English,8000000,117190,6.9,2010,29994,12,9,Mario Van Peebles,95,Drama,Redemption Road,PG-13
France,French,7700000,0,7.3,2014,4035,140,62,Alejandro Amenábar,106,Crime|Drama|Mystery|Thriller,Regression,R
Nigeria,English,7500000,0,5.6,2012,385,50,34,Chao-Bin Su,117,Action,Reign of Assassins,R
UK,English,7500000,0,4.8,2012,243,18,26,Valeri Milev,88,Action|Horror,Re-Kill,R
Canada,English,7500000,0,5.1,2015,4099,158,361,Allen Coulter,113,Drama|Romance,Remember Me,PG-13
Denmark,English,7400000,3029870,7.1,2011,128729,197,187,Miguel Sapochnik,119,Action|Crime|Sci-Fi|Thriller,Repo Men,R
India,Hindi,7217600,3047539,6.9,2012,42296,253,410,Paul W.S. Anderson,97,Action|Adventure|Horror|Sci-Fi,Resident Evil: Afterlife,R
UK,English,7200000,1094798,7.2,2010,11158,239,423,Paul W.S. Anderson,96,Action|Horror|Sci-Fi|Thriller,Resident Evil: Retribution,R
USA,0,7000000,0,6,2014,192,17,12,Edward Hall,180,Drama|Romance,Restless,
Bulgaria,English,7000000,0,6.1,2014,41638,15,6,Zack Ward,92,Horror,Restoration,
USA,English,7000000,14612840,6.9,2014,11191,23,323,,43,Action|Adventure|Drama|Sci-Fi,Revolution            ,TV-14
USA,English,7000000,46451,6,2010,7663,302,343,David Twohy,127,Action|Sci-Fi|Thriller,Riddick,R
USA,English,7000000,0,5.8,2015,5255,119,58,Tim Story,102,Action|Comedy,Ride Along 2,PG-13
USA,English,7000000,7455447,6.3,2010,29967,146,109,Tim Story,99,Action|Comedy|Crime|Romance,Ride Along,PG-13
USA,English,7000000,15818967,4,2014,13913,159,99,Carlos Saldanha,101,Adventure|Animation|Comedy|Family|Musical,Rio 2,G
USA,English,7000000,17474107,7.3,2015,56605,240,186,Carlos Saldanha,96,Adventure|Animation|Comedy|Family|Musical,Rio,G
USA,English,7000000,40983001,7.7,2012,181025,0,10,Joe Kenemore,52,Documentary,Rise of the Entrepreneur: The Search for a Better Way,G
USA,English,7000000,532988,6.5,2015,5863,256,174,Peter Ramsey,97,Adventure|Animation|Family|Fantasy,Rise of the Guardians,PG
Russia,Russian,7000000,0,6.7,2013,2518,529,646,Rupert Wyatt,105,Action|Drama|Sci-Fi|Thriller,Rise of the Planet of the Apes,PG-13
USA,English,7000000,382946,7.1,2010,43965,122,117,Kevin Reynolds,107,Action|Adventure|Drama|Mystery,Risen,PG-13
USA,English,7000000,113709992,6.1,2012,108843,14,11,Adam Carolla,98,Comedy,Road Hard,
Russia,Russian,7000000,0,5.3,2012,1159,15,6,Eric England,81,Drama|Horror|Mystery|Thriller,Roadside,
USA,English,7000000,1768416,6.3,2010,35848,343,546,Ridley Scott,156,Action|Adventure|Drama|History,Robin Hood,PG-13
USA,English,7000000,453079,5.9,2010,4124,492,630,José Padilha,117,Action|Crime|Sci-Fi|Thriller,RoboCop,PG-13
UK,English,7000000,23838,5.5,2013,28570,492,630,José Padilha,117,Action|Crime|Sci-Fi|Thriller,RoboCop,PG-13
France,English,7000000,1330827,7,2016,9866,252,84,Jake Schreier,89,Comedy|Crime|Drama|Sci-Fi,Robot & Frank,PG-13
USA,English,7000000,0,4.8,2011,8589,38,75,,11,Animation|Comedy,Robot Chicken            ,TV-MA
UK,English,7000000,1738692,7.5,2011,95529,360,356,Adam Shankman,136,Comedy|Drama|Musical|Romance,Rock of Ages,PG-13
Hong Kong,Cantonese,7000000,0,5.3,2014,383,1,4,Joel Paul Reisig,108,Family,Rodeo Girl,PG
Canada,English,6900000,31607598,5.6,2012,58366,6,23,,50,Action|Crime|Drama|Thriller,Rogue            ,
Canada,French,6800000,6857096,8.2,2010,80429,0,0,Valentine,,Romance,Romantic Schemer,PG-13
USA,English,6600000,37295394,5.7,2011,7973,421,351,Lenny Abrahamson,118,Drama,Room,R
USA,English,6500000,84263837,5.4,2014,81699,129,37,Jon Stewart,103,Biography|Drama,Rosewater,R
UK,English,6500000,4000304,7.3,2011,145395,4,8,Chad Kapper,98,Family|Sci-Fi,Rotor DR1,
UK,English,6500000,2268296,6.9,2013,41856,230,170,Quentin Dupieux,82,Comedy|Fantasy|Horror,Rubber,R
New Zealand,English,6500000,0,6.5,2010,2892,44,60,William H. Macy,105,Comedy|Drama|Music,Rudderless,R
UK,English,6400000,14597405,7,2011,71679,8,41,,22,Comedy|Romance,Rules of Engagement            ,TV-PG
USA,Spanish,6000000,5895238,5.5,2012,17169,236,205,Jaume Collet-Serra,114,Action|Crime|Drama|Thriller,Run All Night,R
USA,English,6000000,0,6.5,2012,6741,7,5,Collin Joseph Neal,75,Horror|Thriller,"Run, Hide, Die",
France,English,6000000,12843,6.1,2012,27297,184,95,Brad Furman,88,Crime|Thriller,Runner Runner,R
USA,English,6000000,8828771,4.3,2013,79146,0,0,Mike Mayhall,88,Family,Running Forever,
China,English,6000000,1346503,6.1,2011,3024,5,30,,43,Action|Comedy|Crime,Rush Hour            ,TV-14
USA,English,6000000,20200,5.8,2014,6797,393,475,Ron Howard,123,Action|Biography|Drama|Sport,Rush,R
USA,English,6000000,399611,5.7,2010,1245,3,8,Corbin Bernsen,95,Drama,Rust,PG
USA,English,6000000,7186670,5.4,2013,21468,233,212,David Ayer,109,Action|Crime|Drama|Thriller,Sabotage,R
Ireland,English,6000000,5359774,7.3,2011,64794,233,212,David Ayer,109,Action|Crime|Drama|Thriller,Sabotage,R
USA,English,6000000,0,5.4,2011,10196,20,94,,22,Comedy|Family|Fantasy,"Sabrina, the Teenage Witch            ",TV-G
USA,English,6000000,11434867,7.1,2012,59637,184,160,Lasse Hallström,115,Drama|Romance|Thriller,Safe Haven,PG-13
USA,English,6000000,3588432,6.7,2014,29341,298,276,Daniel Espinosa,115,Action|Crime|Mystery|Thriller,Safe House,R
Norway,English,5500000,0,5.6,2014,2894,258,134,Boaz Yakin,94,Action|Crime|Thriller,Safe,R
Japan,Japanese,5500000,22770,6.1,2013,1658,271,260,Colin Trevorrow,86,Comedy|Drama|Romance,Safety Not Guaranteed,R
USA,English,5000000,4700361,4.6,2015,2047,330,514,Phillip Noyce,101,Action|Crime|Mystery|Thriller,Salt,PG-13
USA,Spanish,5000000,17382982,5.2,2014,5975,48,31,George Ratliff,96,Action|Comedy|Drama|Thriller,Salvation Boulevard,R
USA,English,5000000,17683670,5.2,2011,47227,115,69,Ron Fricke,102,Documentary|Music,Samsara,PG-13
USA,English,5000000,0,4.2,2015,7888,358,499,Brad Peyton,114,Action|Adventure|Drama|Thriller,San Andreas,PG-13
USA,English,5000000,21197315,6.1,2014,49948,13,8,Thomas L. Phillips,82,Comedy|Horror|Thriller,Sanctuary; Quite a Conundrum,
USA,English,5000000,830210,4.4,2014,1900,244,215,Alister Grierson,108,Adventure|Drama|Thriller,Sanctum,R
USA,English,5000000,9203192,6.8,2011,45396,136,73,Gilles Paquet-Brenner,111,Drama|War,Sarah's Key,PG-13
UK,English,5000000,0,4.4,2014,237,1,8,Rohit Jugraj,141,Romance,Sardaar Ji,
USA,English,5000000,0,3.5,2015,801,65,14,Greg Tiernan,89,Adventure|Animation|Comedy|Fantasy,Sausage Party,R
Romania,English,5000000,0,7.1,2014,2841,339,269,Oliver Stone,141,Crime|Drama|Thriller,Savages,R
USA,English,5000000,27296514,8,2013,326494,9,47,,60,Drama|Fantasy,Saving Grace            ,TV-MA
Bahamas,English,5000000,0,4.4,2014,6964,9,47,,60,Drama|Fantasy,Saving Grace            ,TV-MA
USA,English,5000000,2711210,6.4,2010,40305,405,306,John Lee Hancock,125,Biography|Comedy|Drama|History|Music,Saving Mr. Banks,PG-13
USA,English,5000000,11675178,3.5,2016,9509,16,14,Beto Gómez,105,Adventure|Comedy|Western,Saving Private Perez,PG-13
USA,English,5000000,20773070,3.4,2016,4501,178,279,Kevin Greutert,90,Horror|Mystery,Saw 3D: The Final Chapter,R
USA,English,5000000,3219029,7.1,2015,28845,153,177,Malcolm D. Lee,88,Comedy,Scary Movie 5,PG-13
USA,English,5000000,83574831,6.6,2013,109214,393,522,Edgar Wright,112,Action|Comedy|Fantasy|Romance,Scott Pilgrim vs. the World,PG-13
Mexico,Spanish,5000000,44456509,7.6,2013,22105,420,518,Wes Craven,111,Horror|Mystery,Scream 4,R
USA,English,5000000,2445646,7,2014,32382,20,68,,45,Crime|Drama|Horror|Mystery|Thriller,Scream: The TV Series            ,TV-14
USA,English,5000000,0,5.4,2014,4247,7,4,Ronan Chapalain,41,Documentary,Sea Rex 3D: Journey to a Prehistoric World,
USA,English,5000000,10429707,5.4,2014,10483,155,81,Billy Ray,111,Crime|Drama|Mystery|Thriller,Secret in Their Eyes,PG-13
USA,English,5000000,27285953,6.8,2015,48675,160,136,Randall Wallace,123,Biography|Drama|Family|History|Sport,Secretariat,PG
USA,English,5000000,27689474,6.5,2013,85688,5,27,,43,Crime|Drama,Secrets and Lies            ,
USA,English,5000000,50820940,4.4,2014,31915,265,221,Lorene Scafaria,101,Adventure|Comedy|Drama|Romance|Sci-Fi,Seeking a Friend for the End of the World,R
USA,English,5000000,24809547,6.4,2011,74875,178,126,Tarsem Singh,117,Action|Mystery|Sci-Fi|Thriller,Self/less,PG-13
USA,English,5000000,104007828,5.8,2011,76828,364,212,Ava DuVernay,128,Biography|Drama|History,Selma,PG-13
USA,English,5000000,53884821,4.6,2012,51204,401,284,Martin McDonagh,110,Comedy|Crime,Seven Psychopaths,R
USA,English,5000000,32453345,5,2014,31791,175,154,Sergey Bodrov,102,Action|Adventure|Fantasy,Seventh Son,PG-13
USA,English,5000000,2221809,7,2010,40618,221,293,Michael Patrick King,146,Comedy|Drama|Romance,Sex and the City 2,R
USA,English,5000000,3093491,6.6,2014,8307,46,238,,30,Comedy|Romance,Sex and the City            ,TV-MA
USA,English,5000000,37440,7.5,2014,12672,201,158,Jake Kasdan,94,Comedy,Sex Tape,R
USA,English,5000000,0,8.6,2015,8,486,375,Steve McQueen,101,Drama,Shame,NC-17
UK,English,5000000,4074023,6.9,2010,296,14,9,Daniel Hsia,100,Comedy|Drama|Romance,Shanghai Calling,PG-13
USA,English,5000000,0,6.7,2012,38,18,17,Jerry Dugan,92,Thriller,Shark Lake,Not Rated
Spain,Spanish,5000000,0,7.2,2011,23756,231,130,David R. Ellis,90,Horror|Thriller,Shark Night 3D,PG-13
USA,English,5000000,0,7.7,0,6381,139,236,Anthony C. Ferrante,97,Horror,Sharknado,TV-14
USA,English,5000000,14123773,5.3,2012,108683,1,1,Dan Perri,100,Comedy|Drama|Mystery|Romance|Thriller,Sharkskin,
USA,English,5000000,18656400,7.5,2014,86077,12,12,,7,Animation|Comedy|Family,Shaun the Sheep            ,TV-G
USA,English,5000000,1729969,7.4,2011,68211,382,412,Guy Ritchie,129,Action|Adventure|Crime|Mystery|Thriller,Sherlock Holmes: A Game of Shadows,PG-13
USA,English,5000000,43771291,7.1,2015,79909,180,131,Jim Field Smith,104,Comedy|Romance,She's Out of My League,R
USA,English,5000000,43771291,7.1,2015,79916,29,5,Joseph Dorman,93,Documentary,Sholem Aleichem: Laughing in the Darkness,Unrated
France,English,5000000,15152879,4,2013,13506,4,1,Adam Rifkin,95,Comedy|Drama,Shooting the Warwicks,
USA,English,5000000,9658370,4.5,2016,1180,2,2,Marc Bennett,,Comedy|Drama,Should've Been Romeo,
USA,English,5000000,65069140,6.2,2015,65299,226,173,Mike Mitchell,93,Adventure|Animation|Comedy|Family|Fantasy,Shrek Forever After,PG
USA,English,5000000,21501098,7.4,2013,115813,490,964,Martin Scorsese,138,Mystery|Thriller,Shutter Island,R
USA,English,5000000,0,5.5,2011,216,478,461,Denis Villeneuve,121,Action|Crime|Drama|Mystery|Thriller,Sicario,R
USA,English,5000000,0,4.8,2016,849,450,274,Steven Soderbergh,106,Crime|Drama|Thriller,Side Effects,R
USA,English,4900000,56536016,6.9,2016,13523,450,274,Steven Soderbergh,106,Crime|Drama|Thriller,Side Effects,R
Denmark,English,4800000,778565,5.7,2013,83234,1,6,Scott Smith,87,Comedy|Drama,Signed Sealed Delivered,
Mexico,English,4700000,0,6.2,2013,421,173,220,Michael J. Bassett,95,Adventure|Drama|Horror|Mystery|Thriller,Silent Hill: Revelation 3D,R
USA,English,4700000,0,3.2,2011,1427,218,154,Chris Kentis,86,Drama|Horror|Mystery|Thriller,Silent House,R
France,French,4600000,513836,7.2,2010,6304,539,692,David O. Russell,122,Comedy|Drama|Romance,Silver Linings Playbook,R
USA,English,4500000,8691,5.8,2014,4952,339,239,Frank Miller,102,Action|Crime|Thriller,Sin City: A Dame to Kill For,R
USA,English,4500000,0,4.3,2013,2806,189,126,Ciarán Foy,97,Horror|Mystery|Thriller,Sinister 2,R
USA,English,4500000,0,5.7,2015,4091,411,524,Scott Derrickson,110,Horror|Mystery,Sinister,R
India,Hindi,4400000,0,8.5,2016,30977,66,38,Ekachai Uekrongtham,96,Action|Crime|Thriller,Skin Trade,R
USA,English,4400000,0,5.9,2015,917,750,1498,Sam Mendes,143,Action|Adventure|Thriller,Skyfall,PG-13
USA,English,4000000,17314483,4.7,2014,14621,750,1498,Sam Mendes,143,Action|Adventure|Thriller,Skyfall,PG-13
UK,English,4000000,0,6.3,2011,22220,221,944,Colin Strause,97,Action|Sci-Fi|Thriller,Skyline,PG-13
USA,English,4000000,0,6,2011,3297,191,48,Jaume Balagueró,102,Drama|Horror|Thriller,Sleep Tight,Not Rated
USA,English,4000000,25359200,8,2014,266020,39,110,,45,Adventure|Drama|Fantasy|Mystery|Thriller,Sleepy Hollow            ,TV-14
Mexico,German,4000000,100412,7.7,2013,2112,246,88,John Maclean,84,Western,Slow West,R
UK,English,4000000,143653,6,2014,1177,33,26,Jonas Åkerlund,96,Comedy|Crime|Drama,Small Apartments,R
Brazil,Portuguese,4000000,20262,6.1,2014,1738,238,122,Ric Roman Waugh,112,Action|Drama|Thriller,Snitch,PG-13
UK,English,4000000,0,6.3,2012,13227,238,122,Ric Roman Waugh,112,Action|Drama|Thriller,Snitch,PG-13
USA,English,4000000,0,6.3,2012,1929,56,22,Wayne Wang,104,Drama|History,Snow Flower and the Secret Fan,PG-13
Canada,English,4000000,4063,5.2,2012,2086,10,9,Vladlen Barbe,80,Adventure|Animation|Family,Snow Queen,PG
USA,English,4000000,371897,6.9,2013,36494,416,710,Rupert Sanders,132,Action|Adventure|Drama|Fantasy,Snow White and the Huntsman,PG-13
USA,English,4000000,0,4.2,2012,1561,7,14,David DeCoteau,83,Horror,Snow White: A Deadly Summer,PG-13
France,French,4000000,3950029,7.2,2010,12411,488,514,Joon-ho Bong,126,Action|Drama|Sci-Fi|Thriller,Snowpiercer,R
USA,English,4000000,0,6.2,2011,53342,1,1,Livingston Oden,89,Comedy|Horror|Mystery|Thriller,Solitude,
USA,None,4000000,2601847,8.5,2011,22457,131,58,Jack Perez,97,Comedy|Crime|Drama|Horror|Mystery|Thriller,Some Guy Who Kills People,R
USA,English,4000000,35385560,4.6,2015,27198,128,153,Luke Greenfield,112,Comedy|Drama|Romance,Something Borrowed,PG-13
Russia,Russian,4000000,0,7.5,2013,2488,7,15,Darin Scott,95,Drama|Horror|Mystery|Thriller,Something Wicked,R
South Africa,English,4000000,0,4.7,2014,724,301,198,Sofia Coppola,97,Comedy|Drama,Somewhere,R
Brazil,Portuguese,4000000,375723,7.9,2015,7025,61,174,Christopher Spencer,170,Biography|Drama|History,Son of God,PG-13
USA,English,4000000,0,6.1,2014,48236,43,21,Kate Barker-Froyland,86,Drama|Music,Song One,PG-13
USA,English,4000000,0,4.7,2016,4146,5,47,,23,Comedy|Family|Romance,Sonny with a Chance            ,TV-G
Finland,French,3850000,611709,7.2,2011,15267,110,114,Sean McNamara,106,Biography|Drama|Family|Sport,Soul Surfer,PG
Denmark,Danish,3800000,610968,8.3,2012,170155,136,69,Zal Batmanglij,85,Drama|Mystery|Sci-Fi|Thriller,Sound of My Voice,R
Germany,English,3660000,0,6.4,2010,9957,522,571,Duncan Jones,93,Mystery|Sci-Fi|Thriller,Source Code,PG-13
USA,English,3500000,0,6.3,2016,63,305,277,Antoine Fuqua,124,Drama|Sport,Southpaw,R
USA,English,3500000,0,8.4,2013,30434,44,49,Takashi Yamazaki,138,Action|Adventure|Drama|Sci-Fi,Space Battleship Yamato,TV-14
USA,English,3500000,9701559,7.4,2010,141425,16,8,Inna Evlannikova,85,Adventure|Animation|Comedy|Family,Space Dogs,G
0,English,3500000,0,4.8,2014,455,8,79,,60,Drama|Sci-Fi,Space: Above and Beyond            ,
Canada,English,3500000,0,3.3,2014,1285,82,48,Salim Akil,116,Drama|Music,Sparkle,PG-13
USA,English,3500000,2848578,6.3,2010,3942,68,302,,55,Action|Adventure|Biography|Drama|History,Spartacus: War of the Damned            ,TV-MA
USA,English,3500000,5354039,7.1,2011,92599,602,994,Sam Mendes,148,Action|Adventure|Thriller,Spectre,PG-13
USA,English,3500000,20803237,7.1,2010,110616,474,409,Tom McCarthy,128,Biography|Crime|Drama|History,Spotlight,R
Canada,English,3500000,123777,4.7,2016,342,444,561,Harmony Korine,94,Crime|Drama,Spring Breakers,R
USA,English,3500000,25138292,6.8,2015,66483,76,83,Robert Rodriguez,89,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids: All the Time in the World in 4D,PG
USA,English,3500000,29233,7,2015,75,275,171,Theodore Melfi,102,Comedy|Drama,St. Vincent,PG-13
USA,English,3500000,0,5.4,2014,1928,215,141,Jim Mickle,98,Drama|Horror|Sci-Fi,Stake Land,R
UK,English,3440000,0,3.1,2014,610,9,6,Stewart Raffill,105,Musical,Standing Ovation,PG
USA,English,3400000,0,6.6,2012,2116,322,432,Justin Lin,122,Action|Adventure|Sci-Fi|Thriller,Star Trek Beyond,PG-13
USA,English,3400000,535249,4.6,2010,3467,590,1171,J.J. Abrams,132,Action|Adventure|Sci-Fi,Star Trek Into Darkness,PG-13
USA,English,3300000,25799043,5.2,2015,28513,0,0,Doug Walker,,Documentary,Star Wars: Episode VII - The Force Awakens            ,
USA,English,3300000,0,4.5,2014,557,47,73,,23,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,Star Wars: The Clone Wars            ,TV-PG
USA,English,3300000,13092000,8.5,2014,399138,77,181,,44,Action|Adventure|Drama|Sci-Fi,Stargate SG-1            ,TV-14
Canada,English,3200000,0,5.7,2012,9356,138,86,Jon M. Chu,107,Drama|Music|Romance,Step Up 3D,PG-13
USA,English,3200000,5776314,7.2,2010,73349,121,72,Scott Speer,99,Drama|Music|Romance,Step Up Revolution,PG-13
Canada,English,3150000,0,5.5,2014,4948,412,307,Danny Boyle,122,Biography|Drama,Steve Jobs,R
USA,English,3000000,0,2.6,2013,2978,309,195,Richard Glatzer,101,Drama,Still Alice,PG-13
USA,English,3000000,0,4.3,2014,2157,98,53,Conor McMahon,86,Comedy|Horror,Stitches,R
USA,English,3000000,0,3.9,2015,520,469,235,Chan-wook Park,99,Drama|Thriller,Stoker,R
USA,English,3000000,418268,5.3,2012,37156,98,86,Simon West,96,Action|Crime|Drama|Thriller,Stolen,R
USA,English,3000000,8114507,7.9,2013,95362,138,135,John Curran,105,Drama|Thriller,Stone,R
Spain,English,3000000,1028658,7,2010,118684,74,30,Roland Emmerich,129,Drama,Stonewall,R
USA,English,3000000,0,4.9,2015,2425,6,1,Jim Chuchu,60,Drama,Stories of Our Lives,
Mexico,English,3000000,3105269,5,2016,368,12,20,James Cox,91,Comedy|Drama,Straight A's,R
USA,English,3000000,0,5.3,2015,7358,349,331,F. Gary Gray,167,Biography|Crime|Drama|History|Music,Straight Outta Compton,R
USA,English,3000000,24475193,6.6,2013,190494,84,57,Kim Farrant,112,Drama|Mystery|Thriller,Strangerland,R
USA,English,3000000,73678,5.9,2011,266,8,62,,22,Comedy,Strangers with Candy            ,TV-14
USA,English,3000000,100675,6.4,2010,5695,190,140,Rod Lurie,110,Action|Drama|Thriller,Straw Dogs,R
Canada,English,3000000,703002,6.1,2011,37495,95,23,Benni Diez,87,Comedy|Horror,Stung,Not Rated
USA,English,3000000,0,5.8,2011,13599,1,16,Georgia Hilton,122,Action|Mystery|Thriller,Subconscious,R
Brazil,English,3000000,0,5.5,2013,1370,249,100,Richard Ayoade,97,Comedy|Drama|Romance,Submarine,R
USA,English,3000000,84749884,5.7,2010,82133,435,918,Zack Snyder,128,Action|Fantasy,Sucker Punch,PG-13
USA,English,3000000,0,6.6,0,24420,418,971,David Ayer,123,Action|Adventure|Comedy|Sci-Fi,Suicide Squad,PG-13
Canada,Panjabi,3000000,0,6.6,2015,745,539,849,J.J. Abrams,112,Mystery|Sci-Fi|Thriller,Super 8,PG-13
USA,English,3000000,48056940,6.8,2012,155153,42,22,Eric Valette,94,Horror|Sci-Fi|Thriller,Super Hybrid,PG-13
USA,English,3000000,0,4.8,2014,976,238,203,James Gunn,96,Comedy|Crime|Drama,Super,R
UK,English,3000000,0,6.5,2011,46347,20,9,Simon Yin,102,Thriller,Supercapitalist,Not Rated
USA,English,3000000,0,2.9,0,4398,15,4,Daniel Schechter,87,Comedy,Supporting Characters,Not Rated
Germany,English,3000000,22000,5.8,2011,30511,64,101,James McTeigue,96,Action|Crime|Thriller,Survivor,PG-13
USA,English,3000000,0,7.3,2015,139,21,24,Keith Parmer,96,Action|Crime|Drama|Thriller,Swelter,R
USA,English,3000000,64423650,5.7,2013,139329,136,83,Michael Dowse,97,Comedy|Drama|Romance,Take Me Home Tonight,R
UK,English,3000000,26345,6.1,2012,16445,359,219,Jeff Nichols,121,Drama|Thriller,Take Shelter,R
USA,English,3000000,200803,5.3,2012,7988,358,461,Olivier Megaton,98,Action|Crime|Thriller,Taken 2,PG-13
USA,English,3000000,1821983,5.4,2014,31089,222,323,Olivier Megaton,115,Action|Thriller,Taken 3,PG-13
USA,English,3000000,0,4,2015,859,119,132,John Luessenhop,107,Action|Crime|Thriller,Takers,PG-13
USA,English,2500000,33349949,5.1,2012,9010,148,144,Ben Falcone,100,Comedy,Tammy,R
USA,English,2500000,0,6.9,2014,44,324,387,Nathan Greno,100,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,Tangled,PG
USA,English,2500000,99851,7.1,2010,1138,280,229,Seth MacFarlane,125,Comedy,Ted 2,R
USA,English,2500000,40041683,5.1,2013,34620,457,623,Seth MacFarlane,112,Comedy|Fantasy,Ted,R
UK,English,2500000,0,3.1,2012,2753,181,115,Dave Green,112,Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13
USA,English,2500000,0,5.8,2010,858,348,491,Jonathan Liebesman,101,Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles,PG-13
Australia,English,2500000,0,7.6,2010,6429,348,491,Jonathan Liebesman,101,Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles,PG-13
USA,English,2500000,32230907,6.7,2013,6062,0,2,Al Franklin,96,Horror,Teeth and Blood,
USA,English,2500000,3325638,7.1,2012,52509,474,867,Alan Taylor,126,Action|Adventure|Sci-Fi,Terminator Genisys,PG-13
Germany,English,2500000,0,5,2015,3119,282,255,John Luessenhop,92,Horror|Thriller,Texas Chainsaw 3D,R
USA,English,2500000,322157,6.8,2010,61787,164,100,Tom Gormican,94,Comedy|Romance,That Awkward Moment,R
USA,English,2500000,1163508,5.1,2012,20376,157,198,Sean Anders,116,Comedy,That's My Boy,R
UK,English,2500000,0,5,2015,1510,120,56,Patricia Riggen,127,Biography|Drama|History,The 33,PG-13
USA,English,2500000,6851969,7.1,2013,105591,16,42,Craig Moss,82,Comedy,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,R
USA,English,2450000,178739,3.9,2011,1015,16,29,Rick Bieber,90,Biography|Drama|Sport,The 5th Quarter,PG
USA,English,2400000,0,5.3,2014,485,194,266,J Blakeson,112,Action|Adventure|Sci-Fi|Thriller,The 5th Wave,PG-13
USA,English,2300000,0,8.2,0,101902,248,107,Joshua Oppenheimer,96,Biography|Crime|Documentary|History,The Act of Killing,Not Rated
USA,English,2300000,12985267,5.9,2015,4977,413,407,George Nolfi,106,Romance|Sci-Fi|Thriller,The Adjustment Bureau,PG-13
USA,English,2100000,0,6.3,2010,544,28,32,Jonathan Newman,100,Adventure|Family|Fantasy,The Adventurer: The Curse of the Midas Box,PG
USA,English,2100000,3330,7.2,2015,22,440,447,Steven Spielberg,107,Action|Adventure|Family|Mystery,The Adventures of Tintin,PG
USA,English,2100000,0,6.7,2015,6,214,209,Lee Toland Krieger,112,Drama|Fantasy|Romance,The Age of Adaline,PG-13
USA,English,2100000,0,5.5,2015,1274,5,1,Giovanni Zelko,99,Action|Romance|Thriller,The Algerian,
Canada,English,2000000,0,4.7,2013,840,50,2,Claudia Sainte-Luce,89,Comedy|Drama,The Amazing Catfish,
